system:index,ALBEDO,EVI,LST,MNDWI,NDBI,NDVI,.geo
794,0.13525,0.14725545390570022,29.23022948000002,-0.3621668851026649,0.03599512681360065,0.23812233285917497,"{""type"":""Point"",""coordinates"":[77.53605995457518,13.05247635417632]}"
795,0.10878750000000001,0.1336135715358054,30.120623690000002,-0.3338093538022135,0.07018046405041534,0.23751429660693862,"{""type"":""Point"",""coordinates"":[77.66099974327888,12.967821417799666]}"
796,0.1370625,0.1808233802628945,31.17337385000002,-0.5441176470588235,0.15334321332054746,0.2873806998939555,"{""type"":""Point"",""coordinates"":[77.7690491233671,12.922946719219196]}"
797,0.1343625,0.15126064535635703,31.520302880000003,-0.48762190547636913,0.1370412844036697,0.2491354267533546,"{""type"":""Point"",""coordinates"":[77.66868046729995,12.828804571916914]}"
798,0.09786249999999999,0.31637014213298875,28.037340500000028,-0.5345666991236612,-0.060674693050423174,0.5569553805774279,"{""type"":""Point"",""coordinates"":[77.6096151009152,13.092918312439974]}"
799,0.197925,0.09600666689343174,33.06695693,-0.34557757370710485,0.12950340798442062,0.11761641837691426,"{""type"":""Point"",""coordinates"":[77.73050294820028,12.866946130534453]}"
800,0.132875,0.2173425560174564,30.511986980000017,-0.5770854730115257,0.16555621152062072,0.34174125305126124,"{""type"":""Point"",""coordinates"":[77.67069700751487,13.172706622423973]}"
801,0.16655,0.1355308813324081,31.267369400000007,-0.4632456425246292,0.09158455822968821,0.21011296395911783,"{""type"":""Point"",""coordinates"":[77.68526097363755,13.144084165941447]}"
802,0.0986375,0.25520095444038476,26.64791537000002,-0.5184766214177979,-0.026353965183752402,0.4760083449235049,"{""type"":""Point"",""coordinates"":[77.5122852464786,12.948620093892236]}"
803,0.17148750000000001,0.11962982469340158,31.289586530000037,-0.4237462671197611,0.13207238188815196,0.17647058823529416,"{""type"":""Point"",""coordinates"":[77.70478999947099,12.845630861117339]}"
804,0.161775,0.20527993411520695,30.62136362000001,-0.509816474605207,0.09376207776145935,0.2980513728963685,"{""type"":""Point"",""coordinates"":[77.46633691096739,13.117846129668958]}"
805,0.099975,0.40290912005129026,28.411613690000024,-0.4538943598925694,-0.2127968977217644,0.6719011025726696,"{""type"":""Point"",""coordinates"":[77.50732818362239,12.820702699835783]}"
806,0.11958749999999999,0.0980628497632372,31.02810800000003,-0.4859362443075275,0.19753886010362695,0.18093725178713266,"{""type"":""Point"",""coordinates"":[77.67503771445978,13.188863691952843]}"
807,0.269525,0.1704958496052476,30.153094880000026,-0.17977332170880558,-0.04610179049767377,0.15729548467597285,"{""type"":""Point"",""coordinates"":[77.71111972001015,12.97256270116638]}"
808,0.1661625,0.1766549742518099,27.933090890000017,-0.47763023493360574,0.1162898371787947,0.26053935057787564,"{""type"":""Point"",""coordinates"":[77.7299199257224,12.927426876121872]}"
809,0.1639375,0.3579280854526254,30.86746106000004,-0.4179198786806521,-0.08310860505025733,0.4534488430748986,"{""type"":""Point"",""coordinates"":[77.7720187800702,12.970521997966785]}"
810,0.1545375,0.1817610062893082,29.13110690000002,-0.5379310344827587,0.15209393346379652,0.2713615023474178,"{""type"":""Point"",""coordinates"":[77.78016230249935,12.856153299235507]}"
811,0.14526250000000002,0.29533879074145675,30.735867289999987,-0.5491803278688524,0.07234042553191489,0.4255267619278276,"{""type"":""Point"",""coordinates"":[77.74747257569724,13.080144196238297]}"
812,0.1295,0.17513289543417865,27.237523820000007,-0.5667887091059407,0.16531974701335203,0.2979101215680918,"{""type"":""Point"",""coordinates"":[77.70437987226171,12.83759457731258]}"
813,0.1143625,0.19317642509360008,31.368200990000048,-0.5953349606726336,0.15051344743276276,0.33877928483353886,"{""type"":""Point"",""coordinates"":[77.51794068473825,12.85847764465582]}"
814,0.17528749999999998,0.12252475247524752,36.01499918000002,-0.29551756007393715,0.06042553191489357,0.16210526315789475,"{""type"":""Point"",""coordinates"":[77.69715293886797,13.199627072425919]}"
815,0.19842500000000002,0.07604796136899972,28.70385440000004,-0.43223570190641253,0.1805714285714286,0.10765665733320458,"{""type"":""Point"",""coordinates"":[77.68275269452074,12.891000619938172]}"
816,0.1441,0.23437627378409664,31.73563814000002,-0.5039812646370023,0.08123579425877601,0.35763154621221543,"{""type"":""Point"",""coordinates"":[77.6272268932731,13.185399645703635]}"
817,0.14023750000000001,0.25849684801162764,34.79305703000003,-0.4754572970127648,0.01337671728127263,0.3893343515336642,"{""type"":""Point"",""coordinates"":[77.69918932405804,13.199224685825824]}"
818,0.0869125,0.15496395527047735,28.230458629999987,-0.5764170862433002,0.20183259039128285,0.3406821963394342,"{""type"":""Point"",""coordinates"":[77.6296653109594,12.823805518425775]}"
819,0.1676375,0.1252718635531136,32.800351370000044,-0.5319783703151222,0.20064299283939788,0.19055392316900643,"{""type"":""Point"",""coordinates"":[77.47008035170718,12.97311533890561]}"
820,0.11245,0.3120951922721048,29.206303340000034,-0.48234034962540134,-0.08841597191750769,0.5150404641930065,"{""type"":""Point"",""coordinates"":[77.68539342348348,12.95751110019605]}"
821,0.15889999999999999,0.26743173723783137,30.96658364000004,-0.47525785143122024,0.016204997206034952,0.3777529346003354,"{""type"":""Point"",""coordinates"":[77.77828686395264,12.928036680710859]}"
822,0.1278625,0.35778933179279804,30.63332668999999,-0.41776370604899193,-0.1226152418273693,0.5182705718270573,"{""type"":""Point"",""coordinates"":[77.63728067572825,13.003589521523391]}"
823,0.1666,0.09672966246694668,32.95587128,-0.18926626912107858,0.02674874090654726,0.12920399948058697,"{""type"":""Point"",""coordinates"":[77.57371654862052,12.893754245680393]}"
824,0.0651625,-0.0603770920132759,26.152302470000024,0.5882936507936507,-0.40201729106628237,-0.2086213908092721,"{""type"":""Point"",""coordinates"":[77.77231874270622,13.078168310234537]}"
825,0.130575,0.3003932296118994,30.554712230000007,-0.5286249331193151,0.015731934939116565,0.46481481481481474,"{""type"":""Point"",""coordinates"":[77.58715672023695,12.819223726042214]}"
826,0.17293750000000002,0.05126221104555565,31.85697785000002,-0.3105625070454289,0.15360190513990876,0.06624999999999999,"{""type"":""Point"",""coordinates"":[77.59271485400639,12.964102299266987]}"
827,0.18295,0.15288603928333147,29.65748198000003,-0.37416666666666665,0.08113424028847728,0.2013286188792457,"{""type"":""Point"",""coordinates"":[77.55034689451209,13.161658701175096]}"
828,0.1582625,0.16815250236781581,32.00395271000002,-0.5255102040816326,0.15230460921843686,0.2553361488414565,"{""type"":""Point"",""coordinates"":[77.4516790046043,12.859528340825172]}"
829,0.1814,0.05426398306604963,28.97558699000004,-0.27358594179022516,0.12071131729003572,0.07123513481690812,"{""type"":""Point"",""coordinates"":[77.64587826729,13.028062560333563]}"
830,0.11777499999999999,0.26534257222709157,29.356696220000003,-0.5989819004524886,0.045391513358602226,0.45089222987213706,"{""type"":""Point"",""coordinates"":[77.6470931049027,12.853251001556975]}"
831,0.1500375,0.19087304798122823,25.461862429999996,-0.45800316957210774,0.062450031091765154,0.28785845027455764,"{""type"":""Point"",""coordinates"":[77.61209584288345,13.15024885803781]}"
832,0.1675375,0.14356187290969902,31.522011890000044,-0.36109839816933637,0.07471316288734303,0.2014076246334311,"{""type"":""Point"",""coordinates"":[77.54428071282402,13.184742912246621]}"
833,0.14476250000000002,0.23925245880177393,29.486580980000014,-0.4948855333658061,0.05346262764953233,0.3607204539847027,"{""type"":""Point"",""coordinates"":[77.56610664413765,13.139458149093327]}"
834,0.11795,0.4432049445993819,29.565195440000025,-0.4663545933294324,-0.22438873413803778,0.6566164154103853,"{""type"":""Point"",""coordinates"":[77.60399520876459,13.125254423887638]}"
835,0.159425,0.13456710286062082,29.061037490000018,-0.3355286369516641,0.11148086522462557,0.1846535299491061,"{""type"":""Point"",""coordinates"":[77.56909517090213,13.11127840482452]}"
836,0.1478625,0.2352893761083347,28.32274517000002,-0.4657265961613788,-0.001245551601423449,0.3502099580083983,"{""type"":""Point"",""coordinates"":[77.46906111964762,12.870789906637306]}"
837,0.1479625,0.08748592068978911,28.26634784000001,-0.2247492583698263,0.05103648927142681,0.13007073769308503,"{""type"":""Point"",""coordinates"":[77.55536071917996,13.022213042249755]}"
838,0.1467,0.304879087919017,28.097155850000007,-0.4753461886890125,-0.019776440240756685,0.4320212509055784,"{""type"":""Point"",""coordinates"":[77.6785699872887,12.86691456968449]}"
839,0.18282500000000002,0.1423194542460598,30.513695990000002,-0.5000983284169126,0.09644961908868764,0.2095439676736579,"{""type"":""Point"",""coordinates"":[77.61483456512259,13.172715966400112]}"
840,0.09683749999999999,0.3140378760316336,28.796140940000015,-0.5279638009049773,-0.030546623794212233,0.5760449596066034,"{""type"":""Point"",""coordinates"":[77.58570400861231,12.834960089886149]}"
841,0.17723750000000002,0.06466768248439991,33.586495970000016,-0.32069110830172776,0.16246290801186947,0.0857074167568217,"{""type"":""Point"",""coordinates"":[77.56872634736295,12.870884399599356]}"
842,0.10505,0.26538749065537004,29.971939820000046,-0.44146079484425355,-0.007518796992481196,0.4549661801352794,"{""type"":""Point"",""coordinates"":[77.62324971498906,12.973495557693436]}"
843,0.09962499999999999,0.27124722491034325,28.58935072999998,-0.4826179840745775,-0.060199433706758586,0.4969581088127934,"{""type"":""Point"",""coordinates"":[77.74969233058349,12.982069754593459]}"
844,0.1131625,0.109549190332818,30.49147886000003,-0.35950480534288975,0.11906677393403055,0.19606772255598037,"{""type"":""Point"",""coordinates"":[77.78500113852333,13.004573812494034]}"
845,0.1515375,0.15573428430517083,31.375037030000016,-0.317584605175846,0.04318587790270046,0.21998928188638794,"{""type"":""Point"",""coordinates"":[77.50797538322472,12.90184355684871]}"
846,0.16343749999999999,0.13531963430862556,31.231480190000013,-0.40989284554605476,0.14183029453015428,0.1904182879377432,"{""type"":""Point"",""coordinates"":[77.58045286576949,13.170913817391476]}"
847,0.1922,0.14553342239968778,30.24025439000002,-0.4982173949092115,0.20146276595744678,0.19253301558931585,"{""type"":""Point"",""coordinates"":[77.65154952229199,13.12498415372608]}"
848,0.1315125,0.3556345463503907,31.335729800000024,-0.5484507042253521,-0.03561403508771936,0.5206079340546111,"{""type"":""Point"",""coordinates"":[77.51775547434914,12.831107041236782]}"
849,0.0980125,0.27110399865237617,32.90289197000001,-0.422475106685633,-0.059013308240354875,0.4855742032811615,"{""type"":""Point"",""coordinates"":[77.56171216410569,12.961810218427802]}"
850,0.13587499999999997,0.19347218276692135,31.708293980000008,-0.59762348555452,0.12659163722993513,0.32173048234709095,"{""type"":""Point"",""coordinates"":[77.4717306101968,12.805273540645016]}"
851,0.19363750000000002,0.13955360094281322,31.398963170000002,-0.45804550059869203,0.12612933058262787,0.18777799265132467,"{""type"":""Point"",""coordinates"":[77.73916841659855,12.846282625032165]}"
852,0.17802500000000002,0.0941042334512046,29.619883759999993,-0.3263982102908278,0.08559919436052364,0.12871510905187028,"{""type"":""Point"",""coordinates"":[77.50272969800167,13.02988752587508]}"
853,0.1184875,0.20262934522987028,30.597437480000025,-0.3870643431635388,0.003515577645775262,0.3329009242743635,"{""type"":""Point"",""coordinates"":[77.6287383136778,13.008320672468257]}"
854,0.1412625,0.25237781335342313,33.13189931000002,-0.37236002834868875,-0.02013966197753267,0.3621621621621622,"{""type"":""Point"",""coordinates"":[77.51448265465054,12.919075608306661]}"
855,0.1587875,0.16517586686148034,28.567133600000005,-0.3015746989546116,-0.0017253628336547032,0.2312874251497006,"{""type"":""Point"",""coordinates"":[77.74396807016483,12.977050121544476]}"
856,0.043125000000000004,-0.02015759574857981,25.49433362000002,0.5142857142857142,-0.16173570019723862,-0.11561561561561563,"{""type"":""Point"",""coordinates"":[77.5933875099764,13.184850926559836]}"
857,0.120975,0.33022414780865084,34.350423440000014,-0.5343866171003718,-0.04419143187958318,0.5171736997055937,"{""type"":""Point"",""coordinates"":[77.7783787974564,13.133372718802685]}"
858,0.18451250000000002,0.1154523176750768,28.700436379999985,-0.254750175932442,0.016243944143630666,0.14836992681304062,"{""type"":""Point"",""coordinates"":[77.71829707379418,12.958529969667506]}"
859,0.12785,0.14608177888416063,32.17656271999999,-0.5741479539496183,0.22613868418716146,0.24888952572001724,"{""type"":""Point"",""coordinates"":[77.56162611426598,12.820522383458954]}"
860,0.086075,0.17401746280503938,29.13452492000002,-0.5588392380274169,0.15820105820105826,0.3674258702191663,"{""type"":""Point"",""coordinates"":[77.4935540352071,12.863995276518242]}"
861,0.1279125,0.1651784952111041,31.453651490000027,-0.5436484045755569,0.1802614619775364,0.277658200602669,"{""type"":""Point"",""coordinates"":[77.47842514346067,13.064084054107003]}"
862,0.1226125,0.4236162898561269,28.160389220000013,-0.49050450796086714,-0.22105263157894733,0.6192501994150492,"{""type"":""Point"",""coordinates"":[77.63761332181345,12.896024295951175]}"
863,0.10194999999999999,0.1993681228892036,30.28468865000002,-0.5621679064824654,0.12779482683033758,0.38111766747657067,"{""type"":""Point"",""coordinates"":[77.74330664852565,13.10280871879984]}"
